createdAt,m,pVal.createdAt,pVal.updatedAt,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-10T02:04:05.036Z,C8:F0:9E:28:00:CD,,,0,51.40,-57,30.10,7:34:4 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T02:04:05.036Z
2023-06-10T02:09:05.036Z,C8:F0:9E:28:00:CD,,,0,51.30,-56,30.10,7:39:4 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T02:09:05.036Z
2023-06-10T02:10:23.754Z,C8:F0:9E:28:00:CD,,,0,51.30,-57,30.10,7:40:23 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T02:10:23.754Z
2023-06-10T02:11:27.353Z,C8:F0:9E:28:00:CD,,,0,51.30,-57,30.10,7:41:26 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T02:11:27.353Z
2023-06-10T02:11:31.685Z,C8:F0:9E:28:00:CD,,,0,51.20,-56,30.10,0:0:3 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T02:11:31.685Z
2023-06-10T02:11:32.713Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-10T02:11:32.709Z,,,,,7:41:31 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-10T02:11:32.713Z
2023-06-10T02:16:28.489Z,C8:F0:9E:28:00:CD,,,0,51.30,-57,30.10,7:46:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T02:16:28.489Z
2023-06-10T02:21:28.487Z,C8:F0:9E:28:00:CD,,,0,51.20,-57,30.20,7:51:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T02:21:28.487Z
2023-06-10T02:26:28.493Z,C8:F0:9E:28:00:CD,,,0,51.30,-56,30.10,7:56:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T02:26:28.493Z
2023-06-10T02:31:28.494Z,C8:F0:9E:28:00:CD,,,0,51.50,-57,30.10,8:1:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T02:31:28.494Z
2023-06-10T02:36:28.487Z,C8:F0:9E:28:00:CD,,,0,51.20,-57,30.20,8:6:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T02:36:28.487Z
2023-06-10T02:41:28.495Z,C8:F0:9E:28:00:CD,,,0,51.40,-57,30.20,8:11:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T02:41:28.495Z
2023-06-10T02:46:28.488Z,C8:F0:9E:28:00:CD,,,0,51.20,-56,30.20,8:16:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T02:46:28.488Z
2023-06-10T02:51:28.515Z,C8:F0:9E:28:00:CD,,,0,51.50,-57,30.20,8:21:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T02:51:28.515Z
2023-06-10T02:56:28.488Z,C8:F0:9E:28:00:CD,,,0,51.40,-57,30.20,8:26:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T02:56:28.488Z
2023-06-10T03:01:28.492Z,C8:F0:9E:28:00:CD,,,0,51.50,-56,30.30,8:31:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T03:01:28.492Z
2023-06-10T03:06:28.487Z,C8:F0:9E:28:00:CD,,,0,51.50,-57,30.30,8:36:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T03:06:28.487Z
2023-06-10T03:11:28.492Z,C8:F0:9E:28:00:CD,,,0,51.70,-56,30.30,8:41:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T03:11:28.492Z
2023-06-10T03:16:32.087Z,C8:F0:9E:28:00:CD,,,0,51.70,-57,30.30,8:46:31 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T03:16:32.087Z
2023-06-10T03:21:28.517Z,C8:F0:9E:28:00:CD,,,0,51.90,-57,30.30,8:51:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T03:21:28.517Z
2023-06-10T03:26:28.517Z,C8:F0:9E:28:00:CD,,,0,51.70,-57,30.30,8:56:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T03:26:28.517Z
2023-06-10T03:31:28.519Z,C8:F0:9E:28:00:CD,,,0,51.80,-57,30.30,9:1:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T03:31:28.519Z
2023-06-10T03:36:28.571Z,C8:F0:9E:28:00:CD,,,0,51.80,-57,30.30,9:6:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T03:36:28.571Z
2023-06-10T03:41:28.526Z,C8:F0:9E:28:00:CD,,,0,51.80,-57,30.30,9:11:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T03:41:28.526Z
2023-06-10T03:46:28.520Z,C8:F0:9E:28:00:CD,,,0,51.70,-57,30.30,9:16:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T03:46:28.520Z
2023-06-10T03:51:28.516Z,C8:F0:9E:28:00:CD,,,0,51.80,-57,30.30,9:21:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T03:51:28.516Z
2023-06-10T03:56:28.517Z,C8:F0:9E:28:00:CD,,,0,51.90,-56,30.30,9:26:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T03:56:28.517Z
2023-06-10T04:01:28.529Z,C8:F0:9E:28:00:CD,,,0,52.00,-57,30.30,9:31:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:01:28.529Z
2023-06-10T04:06:28.551Z,C8:F0:9E:28:00:CD,,,0,52.00,-57,30.30,9:36:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:06:28.551Z
2023-06-10T04:11:28.548Z,C8:F0:9E:28:00:CD,,,0,52.00,-57,30.30,9:41:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:11:28.548Z
2023-06-10T04:16:28.551Z,C8:F0:9E:28:00:CD,,,0,51.80,-57,30.30,9:46:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:16:28.551Z
2023-06-10T04:21:28.554Z,C8:F0:9E:28:00:CD,,,0,52.00,-57,30.30,9:51:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:21:28.554Z
2023-06-10T04:26:28.550Z,C8:F0:9E:28:00:CD,,,0,51.90,-57,30.40,9:56:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:26:28.550Z
2023-06-10T04:27:32.343Z,C8:F0:9E:28:00:CD,,,0,51.90,-57,30.40,9:57:31 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T04:27:32.343Z
2023-06-10T04:31:28.549Z,C8:F0:9E:28:00:CD,,,0,51.90,-56,30.40,10:1:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:31:28.549Z
2023-06-10T04:36:28.549Z,C8:F0:9E:28:00:CD,,,0,52.00,-57,30.40,10:6:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:36:28.549Z
2023-06-10T04:41:28.549Z,C8:F0:9E:28:00:CD,,,0,52.10,-56,30.40,10:11:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:41:28.549Z
2023-06-10T04:46:28.551Z,C8:F0:9E:28:00:CD,,,0,51.80,-57,30.40,10:16:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:46:28.551Z
2023-06-10T04:51:28.568Z,C8:F0:9E:28:00:CD,,,0,52.10,-56,30.50,10:21:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:51:28.568Z
2023-06-10T04:56:28.547Z,C8:F0:9E:28:00:CD,,,0,51.80,-56,30.50,10:26:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T04:56:28.547Z
2023-06-10T05:01:28.557Z,C8:F0:9E:28:00:CD,,,0,51.80,-57,30.40,10:31:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:01:28.557Z
2023-06-10T05:06:28.530Z,C8:F0:9E:28:00:CD,,,0,51.90,-57,30.40,10:36:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:06:28.530Z
2023-06-10T05:11:28.568Z,C8:F0:9E:28:00:CD,,,0,52.00,-56,30.40,10:41:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:11:28.568Z
2023-06-10T05:16:28.587Z,C8:F0:9E:28:00:CD,,,0,52.00,-56,30.50,10:46:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:16:28.587Z
2023-06-10T05:21:28.566Z,C8:F0:9E:28:00:CD,,,0,52.10,-57,30.50,10:51:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:21:28.566Z
2023-06-10T05:26:28.529Z,C8:F0:9E:28:00:CD,,,0,51.90,-57,30.50,10:56:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:26:28.529Z
2023-06-10T05:31:28.571Z,C8:F0:9E:28:00:CD,,,0,52.00,-57,30.50,11:1:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:31:28.571Z
2023-06-10T05:36:28.568Z,C8:F0:9E:28:00:CD,,,0,52.00,-57,30.50,11:6:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:36:28.568Z
2023-06-10T05:41:28.580Z,C8:F0:9E:28:00:CD,,,0,52.00,-57,30.50,11:11:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:41:28.580Z
2023-06-10T05:45:02.505Z,C8:F0:9E:28:00:CD,,,0,51.90,-56,30.50,11:15:1 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T05:45:02.505Z
2023-06-10T05:46:28.565Z,C8:F0:9E:28:00:CD,,,0,51.90,-56,30.50,11:16:27 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:46:28.565Z
2023-06-10T05:49:47.047Z,C8:F0:9E:28:00:CD,,,0,51.80,-56,30.50,11:19:46 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T05:49:47.047Z
2023-06-10T05:49:51.360Z,C8:F0:9E:28:00:CD,,,0,52.10,-57,30.50,0:0:3 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T05:49:51.360Z
2023-06-10T05:49:52.467Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-10T05:49:52.462Z,,,,,11:19:51 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-10T05:49:52.467Z
2023-06-10T05:54:48.209Z,C8:F0:9E:28:00:CD,,,0,52.00,-57,30.50,11:24:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:54:48.209Z
2023-06-10T05:58:06.767Z,C8:F0:9E:28:00:CD,,,0,51.90,-56,30.50,11:28:6 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T05:58:06.767Z
2023-06-10T05:59:48.229Z,C8:F0:9E:28:00:CD,,,0,52.00,-57,30.50,11:29:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T05:59:48.229Z
2023-06-10T06:04:48.228Z,C8:F0:9E:28:00:CD,,,0,51.90,-57,30.50,11:34:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:04:48.228Z
2023-06-10T06:09:48.242Z,C8:F0:9E:28:00:CD,,,0,52.00,-57,30.50,11:39:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:09:48.242Z
2023-06-10T06:14:48.232Z,C8:F0:9E:28:00:CD,,,0,51.90,-57,30.50,11:44:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:14:48.232Z
2023-06-10T06:19:48.238Z,C8:F0:9E:28:00:CD,,,0,51.80,-57,30.50,11:49:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:19:48.238Z
2023-06-10T06:24:48.236Z,C8:F0:9E:28:00:CD,,,0,51.90,-57,30.50,11:54:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:24:48.236Z
2023-06-10T06:29:48.234Z,C8:F0:9E:28:00:CD,,,0,51.80,-57,30.50,11:59:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:29:48.234Z
2023-06-10T06:34:48.249Z,C8:F0:9E:28:00:CD,,,0,51.70,-57,30.50,12:4:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:34:48.249Z
2023-06-10T06:39:48.251Z,C8:F0:9E:28:00:CD,,,0,51.70,-57,30.50,12:9:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:39:48.251Z
2023-06-10T06:44:48.259Z,C8:F0:9E:28:00:CD,,,0,51.70,-57,30.50,12:14:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:44:48.259Z
2023-06-10T06:49:48.255Z,C8:F0:9E:28:00:CD,,,0,51.50,-57,30.50,12:19:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:49:48.255Z
2023-06-10T06:54:48.248Z,C8:F0:9E:28:00:CD,,,0,51.70,-57,30.50,12:24:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:54:48.248Z
2023-06-10T06:59:48.229Z,C8:F0:9E:28:00:CD,,,0,51.80,-58,30.50,12:29:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T06:59:48.229Z
2023-06-10T07:04:48.249Z,C8:F0:9E:28:00:CD,,,0,51.90,-57,30.60,12:34:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:04:48.249Z
2023-06-10T07:09:48.248Z,C8:F0:9E:28:00:CD,,,0,51.70,-58,30.60,12:39:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:09:48.248Z
2023-06-10T07:14:48.260Z,C8:F0:9E:28:00:CD,,,0,51.80,-58,30.60,12:44:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:14:48.260Z
2023-06-10T07:19:48.249Z,C8:F0:9E:28:00:CD,,,0,51.90,-58,30.60,12:49:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:19:48.249Z
2023-06-10T07:24:48.254Z,C8:F0:9E:28:00:CD,,,0,51.80,-58,30.60,12:54:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:24:48.254Z
2023-06-10T07:29:48.230Z,C8:F0:9E:28:00:CD,,,0,51.80,-58,30.60,12:59:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:29:48.230Z
2023-06-10T07:34:48.233Z,C8:F0:9E:28:00:CD,,,0,51.50,-58,30.60,13:4:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:34:48.233Z
2023-06-10T07:39:48.230Z,C8:F0:9E:28:00:CD,,,0,51.80,-58,30.60,13:9:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:39:48.230Z
2023-06-10T07:44:48.274Z,C8:F0:9E:28:00:CD,,,0,51.70,-57,30.60,13:14:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:44:48.274Z
2023-06-10T07:49:48.227Z,C8:F0:9E:28:00:CD,,,0,51.80,-59,30.60,13:19:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:49:48.227Z
2023-06-10T07:54:48.268Z,C8:F0:9E:28:00:CD,,,0,51.80,-58,30.60,13:24:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:54:48.268Z
2023-06-10T07:59:48.259Z,C8:F0:9E:28:00:CD,,,0,51.60,-58,30.60,13:29:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T07:59:48.259Z
2023-06-10T08:04:48.247Z,C8:F0:9E:28:00:CD,,,0,51.60,-57,30.60,13:34:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:04:48.247Z
2023-06-10T08:09:48.278Z,C8:F0:9E:28:00:CD,,,0,51.70,-58,30.60,13:39:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:09:48.278Z
2023-06-10T08:14:48.277Z,C8:F0:9E:28:00:CD,,,0,51.70,-58,30.60,13:44:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:14:48.277Z
2023-06-10T08:19:48.273Z,C8:F0:9E:28:00:CD,,,0,51.50,-58,30.70,13:49:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:19:48.273Z
2023-06-10T08:24:48.270Z,C8:F0:9E:28:00:CD,,,0,51.50,-58,30.70,13:54:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:24:48.270Z
2023-06-10T08:29:48.275Z,C8:F0:9E:28:00:CD,,,0,51.50,-58,30.70,13:59:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:29:48.275Z
2023-06-10T08:34:48.248Z,C8:F0:9E:28:00:CD,,,0,51.60,-58,30.60,14:4:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:34:48.248Z
2023-06-10T08:38:52.484Z,C8:F0:9E:28:00:CD,,,0,51.50,-57,30.70,14:8:51 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T08:38:52.484Z
2023-06-10T08:39:48.256Z,C8:F0:9E:28:00:CD,,,0,51.40,-58,30.70,14:9:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:39:48.256Z
2023-06-10T08:41:36.832Z,C8:F0:9E:28:00:CD,,,0,51.30,-58,30.70,14:11:36 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T08:41:36.832Z
2023-06-10T08:44:48.280Z,C8:F0:9E:28:00:CD,,,0,51.40,-58,30.70,14:14:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:44:48.280Z
2023-06-10T08:49:48.245Z,C8:F0:9E:28:00:CD,,,0,51.40,-58,30.70,14:19:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:49:48.245Z
2023-06-10T08:54:48.246Z,C8:F0:9E:28:00:CD,,,0,51.40,-58,30.70,14:24:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:54:48.246Z
2023-06-10T08:59:48.256Z,C8:F0:9E:28:00:CD,,,0,51.10,-58,30.70,14:29:47 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T08:59:48.256Z
2023-06-10T09:03:51.928Z,C8:F0:9E:28:00:CD,,,0,51.40,-57,30.70,14:33:51 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T09:03:51.928Z
2023-06-10T09:04:06.602Z,C8:F0:9E:28:00:CD,,,0,51.10,-68,30.70,0:0:14 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-10T09:04:06.602Z
2023-06-10T09:04:07.934Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-10T09:04:07.929Z,,,,,14:34:6 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-10T09:04:07.934Z
2023-06-10T09:04:07.938Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-10T09:04:07.931Z,,,,,14:34:6 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-10T09:04:07.938Z
2023-06-10T09:08:53.253Z,C8:F0:9E:28:00:CD,,,0,51.00,-69,30.70,14:38:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T09:08:53.253Z
2023-06-10T09:13:53.182Z,C8:F0:9E:28:00:CD,,,0,51.20,-69,30.70,14:43:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T09:13:53.182Z
2023-06-10T09:18:53.181Z,C8:F0:9E:28:00:CD,,,0,51.10,-69,30.70,14:48:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T09:18:53.181Z
2023-06-10T09:23:53.182Z,C8:F0:9E:28:00:CD,,,0,51.20,-67,30.70,14:53:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T09:23:53.182Z
2023-06-10T09:28:53.196Z,C8:F0:9E:28:00:CD,,,0,51.00,-70,30.70,14:58:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T09:28:53.196Z
2023-06-10T09:33:53.198Z,C8:F0:9E:28:00:CD,,,0,51.30,-68,30.70,15:3:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T09:33:53.198Z
2023-06-10T09:38:53.190Z,C8:F0:9E:28:00:CD,,,0,51.20,-69,30.70,15:8:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T09:38:53.190Z
2023-06-10T09:43:53.187Z,C8:F0:9E:28:00:CD,,,0,51.20,-68,30.70,15:13:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T09:43:53.187Z
2023-06-10T09:48:53.190Z,C8:F0:9E:28:00:CD,,,0,51.00,-68,30.70,15:18:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T09:48:53.190Z
2023-06-10T09:53:53.187Z,C8:F0:9E:28:00:CD,,,0,51.30,-68,30.70,15:23:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T09:53:53.187Z
2023-06-10T09:58:53.200Z,C8:F0:9E:28:00:CD,,,0,51.10,-68,30.70,15:28:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T09:58:53.200Z
2023-06-10T10:03:53.197Z,C8:F0:9E:28:00:CD,,,0,51.20,-69,30.70,15:33:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:03:53.197Z
2023-06-10T10:08:53.199Z,C8:F0:9E:28:00:CD,,,0,51.10,-70,30.70,15:38:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:08:53.199Z
2023-06-10T10:13:53.199Z,C8:F0:9E:28:00:CD,,,0,50.90,-69,30.80,15:43:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:13:53.199Z
2023-06-10T10:18:53.197Z,C8:F0:9E:28:00:CD,,,0,50.10,-69,31.10,15:48:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:18:53.197Z
2023-06-10T10:23:53.196Z,C8:F0:9E:28:00:CD,,,0,49.20,-68,31.40,15:53:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:23:53.196Z
2023-06-10T10:28:53.196Z,C8:F0:9E:28:00:CD,,,0,49.20,-70,31.60,15:58:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:28:53.196Z
2023-06-10T10:33:53.207Z,C8:F0:9E:28:00:CD,,,0,49.30,-70,31.40,16:3:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:33:53.207Z
2023-06-10T10:38:53.212Z,C8:F0:9E:28:00:CD,,,0,49.90,-71,31.20,16:8:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:38:53.212Z
2023-06-10T10:43:53.210Z,C8:F0:9E:28:00:CD,,,0,50.10,-69,31.10,16:13:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:43:53.210Z
2023-06-10T10:48:53.201Z,C8:F0:9E:28:00:CD,,,0,50.50,-69,31.00,16:18:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:48:53.201Z
2023-06-10T10:53:53.210Z,C8:F0:9E:28:00:CD,,,0,50.60,-70,30.90,16:23:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:53:53.210Z
2023-06-10T10:58:53.219Z,C8:F0:9E:28:00:CD,,,0,50.30,-69,30.90,16:28:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T10:58:53.219Z
2023-06-10T11:03:53.210Z,C8:F0:9E:28:00:CD,,,0,50.80,-69,30.80,16:33:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T11:03:53.210Z
2023-06-10T11:08:53.215Z,C8:F0:9E:28:00:CD,,,0,50.90,-69,30.80,16:38:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T11:08:53.215Z
2023-06-10T11:13:53.219Z,C8:F0:9E:28:00:CD,,,0,50.90,-69,30.80,16:43:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T11:13:53.219Z
2023-06-10T11:18:53.220Z,C8:F0:9E:28:00:CD,,,0,50.90,-69,30.80,16:48:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T11:18:53.220Z
2023-06-10T11:23:53.220Z,C8:F0:9E:28:00:CD,,,0,50.70,-69,30.80,16:53:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T11:23:53.220Z
2023-06-10T11:28:53.251Z,C8:F0:9E:28:00:CD,,,0,50.90,-69,30.80,16:58:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T11:28:53.251Z
2023-06-10T11:33:53.226Z,C8:F0:9E:28:00:CD,,,0,50.90,-69,30.80,17:3:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T11:33:53.226Z
2023-06-10T11:38:53.226Z,C8:F0:9E:28:00:CD,,,0,50.70,-69,30.80,17:8:52 Sat 10 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-10T11:38:53.226Z
