createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-11T23:36:32.476Z,C8:F0:9E:29:41:4D,0,57.00,-63,28.90,5:8:56 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:36:32.476Z
2023-06-11T23:38:10.887Z,C8:F0:9E:29:41:4D,0,56.80,-64,28.90,5:10:34 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T23:38:10.887Z
2023-06-11T23:39:02.478Z,C8:F0:9E:29:41:4D,0,57.10,-63,28.90,5:11:26 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:39:02.478Z
2023-06-11T23:41:32.460Z,C8:F0:9E:29:41:4D,0,57.00,-62,28.90,5:13:56 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:41:32.460Z
2023-06-11T23:44:02.476Z,C8:F0:9E:29:41:4D,0,57.10,-63,28.90,5:16:26 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:44:02.476Z
2023-06-11T23:46:32.474Z,C8:F0:9E:29:41:4D,0,56.50,-62,28.90,5:18:56 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:46:32.474Z
2023-06-11T23:49:02.476Z,C8:F0:9E:29:41:4D,0,57.90,-64,28.90,5:21:26 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:49:02.476Z
2023-06-11T23:51:32.488Z,C8:F0:9E:29:41:4D,0,57.70,-62,28.90,5:23:56 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:51:32.488Z
2023-06-11T23:53:40.684Z,C8:F0:9E:29:41:4D,0,57.20,-62,28.90,5:26:4 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T23:53:40.684Z
2023-06-11T23:54:02.487Z,C8:F0:9E:29:41:4D,0,57.90,-63,28.90,5:26:26 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:54:02.487Z
2023-06-11T23:56:35.277Z,C8:F0:9E:29:41:4D,0,57.60,-62,28.90,5:28:57 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:56:35.277Z
2023-06-11T23:56:35.594Z,C8:F0:9E:29:41:4D,0,57.70,-64,29.00,5:28:59 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T23:56:35.594Z
2023-06-11T23:59:02.487Z,C8:F0:9E:29:41:4D,0,57.70,-62,29.00,5:31:26 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:59:02.487Z
2023-06-12T00:01:32.487Z,C8:F0:9E:29:41:4D,0,57.00,-64,29.00,5:33:56 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-12T00:01:32.487Z
2023-06-12T00:02:35.965Z,C8:F0:9E:29:41:4D,0,58.00,-63,29.00,5:35:0 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-12T00:02:35.965Z
2023-06-12T00:04:02.488Z,C8:F0:9E:29:41:4D,0,57.80,-63,29.00,5:36:26 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-12T00:04:02.488Z
2023-06-12T00:06:32.481Z,C8:F0:9E:29:41:4D,0,57.10,-63,29.00,5:38:56 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-12T00:06:32.481Z
2023-06-12T00:09:02.487Z,C8:F0:9E:29:41:4D,0,57.10,-64,29.00,5:41:27 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-12T00:09:02.487Z
2023-06-12T00:10:10.484Z,C8:F0:9E:29:41:4D,0,56.70,-63,28.90,5:42:35 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-12T00:10:10.484Z
2023-06-12T00:11:32.487Z,C8:F0:9E:29:41:4D,0,57.50,-63,29.00,5:43:57 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-12T00:11:32.487Z
2023-06-12T00:14:02.488Z,C8:F0:9E:29:41:4D,0,57.00,-63,29.00,5:46:27 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-12T00:14:02.488Z
2023-06-12T00:16:32.508Z,C8:F0:9E:29:41:4D,0,57.60,-63,28.90,5:48:57 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-12T00:16:32.508Z
2023-06-12T00:19:02.524Z,C8:F0:9E:29:41:4D,0,57.00,-64,29.00,5:51:27 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-12T00:19:02.524Z
2023-06-12T00:21:32.524Z,C8:F0:9E:29:41:4D,0,58.10,-64,29.00,5:53:57 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-12T00:21:32.524Z
2023-06-12T00:23:41.154Z,C8:F0:9E:29:41:4D,0,57.20,-62,29.00,5:56:6 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-12T00:23:41.154Z
2023-06-12T00:24:02.500Z,C8:F0:9E:29:41:4D,0,57.10,-64,28.90,5:56:27 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-12T00:24:02.500Z
